target,participant_id,feature,delta_mse_mean,delta_mse_std,baseline_mse_mean
left_right,4,left_wrist_z_std,4.321295927465704e-06,0.00011813092712064546,0.013389970768576334
left_right,4,mid_hip_z_energy,-3.737349263810558e-05,7.474698527621116e-05,0.013389970768576334
left_right,4,mid_hip_z_max,0.0,0.0,0.013389970768576334
left_right,4,mid_hip_z_mean,-3.929618674487836e-05,7.859237348975672e-05,0.013389970768576334
left_right,4,mid_hip_z_min,8.968917227488854e-05,0.00014462292189544327,0.013389970768576334
left_right,4,mid_hip_z_q25,0.0,0.0,0.013389970768576334
left_right,4,mid_hip_z_q75,-6.742047269188007e-05,0.0001348409453837601,0.013389970768576334
left_right,4,mid_hip_z_range,0.0,0.0,0.013389970768576334
angle,5,acceleration_at_release,0.0,0.0,0.01828630496635878
angle,5,arm_extension_angle,-9.753359577374076e-05,0.00012686213065492074,0.01828630496635878
angle,5,arm_plane_angle,5.78288257854602e-06,9.245743600321053e-06,0.01828630496635878
angle,5,azimuth_angle,-6.6665702999312015e-06,1.9543841350973715e-05,0.01828630496635878
angle,5,elbow_alignment,-4.931826008160861e-06,2.274869979452829e-05,0.01828630496635878
angle,5,elbow_height_relative,-6.745731335213584e-07,2.1220086554094045e-05,0.01828630496635878
angle,5,elevation_angle,2.154311815494095e-05,4.30862363098819e-05,0.01828630496635878
angle,5,forward_position,3.001835285247889e-05,0.00012101777764532713,0.01828630496635878
angle,5,guide_hand_vx,-1.1285693205395283e-05,7.459735653485553e-05,0.01828630496635878
angle,5,hip_lateral_range,6.256912932742047e-05,0.0001883877818145292,0.01828630496635878
angle,5,hip_vertical_velocity_max,2.59871064815613e-06,5.19742129631226e-06,0.01828630496635878
angle,5,jerk_at_release,8.255449387848044e-05,0.00028852756927086185,0.01828630496635878
angle,5,knee_bend_depth,-0.0002781120836745591,0.0005282849590634089,0.01828630496635878
angle,5,knee_extension_rate_max,-0.00031493035737755056,0.00025693301583127476,0.01828630496635878
angle,5,lateral_offset,-1.7510206792463456e-06,3.5020413584926915e-06,0.01828630496635878
angle,5,left_wrist_z_energy,-1.042357430119309e-05,7.992865031005687e-05,0.01828630496635878
angle,5,left_wrist_z_max,0.0001369390271166747,0.0003304929504120518,0.01828630496635878
angle,5,left_wrist_z_mean,-0.00012418221758668941,0.0002483791357866774,0.01828630496635878
angle,5,left_wrist_z_min,0.0006408329282978142,0.0015196096903059835,0.01828630496635878
angle,5,left_wrist_z_q25,-1.0791599594651285e-06,8.983982312104717e-06,0.01828630496635878
angle,5,left_wrist_z_q75,0.0,0.0,0.01828630496635878
angle,5,left_wrist_z_range,-7.64604994098056e-06,1.5292099881961116e-05,0.01828630496635878
angle,5,left_wrist_z_std,-0.00011227352249674991,0.0001932666373477501,0.01828630496635878
angle,5,mid_hip_z_energy,2.944767108627212e-05,4.8942134206809565e-05,0.01828630496635878
angle,5,mid_hip_z_max,2.7500213690613564e-06,5.719237929992201e-06,0.01828630496635878
angle,5,mid_hip_z_mean,0.0,0.0,0.01828630496635878
angle,5,mid_hip_z_min,-2.527748244282903e-05,5.159465811880187e-05,0.01828630496635878
angle,5,mid_hip_z_q25,-5.290429960940618e-06,1.0580859921881234e-05,0.01828630496635878
angle,5,mid_hip_z_q75,-3.23142818633184e-05,6.592005800372063e-05,0.01828630496635878
angle,5,mid_hip_z_range,0.0,0.0,0.01828630496635878
depth,5,acceleration_at_release,-0.00012795176539121474,0.0002714302259333782,0.024900376426739174
depth,5,arm_extension_angle,-2.724821781538156e-05,0.00014256954021845016,0.024900376426739174
depth,5,arm_plane_angle,-3.438544902612875e-05,0.00037820469253156414,0.024900376426739174
depth,5,azimuth_angle,-1.7452244669727626e-05,0.00011375833839732655,0.024900376426739174
depth,5,elbow_alignment,0.0,0.0,0.024900376426739174
depth,5,elbow_height_relative,-8.491878784906703e-05,0.00016983757569813404,0.024900376426739174
depth,5,elevation_angle,0.0,0.0,0.024900376426739174
depth,5,forward_position,-0.0007132922658230477,0.0013184417726594113,0.024900376426739174
depth,5,guide_hand_vx,5.039006920190548e-06,1.0078013840381096e-05,0.024900376426739174
depth,5,hip_lateral_range,1.242979859021956e-05,2.485959718043912e-05,0.024900376426739174
depth,5,hip_vertical_velocity_max,-2.612476399638519e-05,5.925709181449783e-05,0.024900376426739174
depth,5,jerk_at_release,4.059031648977751e-05,0.0002712659578288626,0.024900376426739174
depth,5,knee_bend_depth,-0.00021871450738799315,0.000498576460410542,0.024900376426739174
depth,5,knee_extension_rate_max,4.4424591956158945e-07,5.176258309000837e-06,0.024900376426739174
depth,5,lateral_offset,0.000177840028427571,0.0003573382520705273,0.024900376426739174
depth,5,left_wrist_z_energy,-8.167476517257355e-05,0.0001633495303451471,0.024900376426739174
depth,5,left_wrist_z_max,0.0,0.0,0.024900376426739174
depth,5,left_wrist_z_mean,1.5720828201636062e-06,8.720663554452729e-06,0.024900376426739174
depth,5,left_wrist_z_min,-0.00017801315786454205,0.00045313237990771577,0.024900376426739174
depth,5,left_wrist_z_q25,-4.476010468879021e-07,8.952020937758042e-07,0.024900376426739174
depth,5,left_wrist_z_q75,-6.172809482469927e-05,0.00012345618964939854,0.024900376426739174
depth,5,left_wrist_z_range,3.577592333310273e-05,4.978894425791354e-05,0.024900376426739174
depth,5,left_wrist_z_std,-2.301612767006099e-05,4.392640494454996e-05,0.024900376426739174
depth,5,mid_hip_z_energy,4.959516942656256e-06,9.919033885312512e-06,0.024900376426739174
depth,5,mid_hip_z_max,-0.00019006943033325965,0.00031414667613385925,0.024900376426739174
depth,5,mid_hip_z_mean,0.0,0.0,0.024900376426739174
depth,5,mid_hip_z_min,-3.0085760373173287e-06,3.655089001907228e-05,0.024900376426739174
depth,5,mid_hip_z_q25,4.058482733922814e-06,2.7814842321463022e-05,0.024900376426739174
depth,5,mid_hip_z_q75,1.0646755160825806e-08,2.129351032165161e-08,0.024900376426739174
depth,5,mid_hip_z_range,0.0,0.0,0.024900376426739174
left_right,5,acceleration_at_release,0.0,0.0,0.011962265513510633
left_right,5,arm_extension_angle,0.0,0.0,0.011962265513510633
left_right,5,arm_plane_angle,-6.149816943596537e-07,1.0986661513337105e-05,0.011962265513510633
left_right,5,azimuth_angle,-7.042923312713251e-07,1.4085846625426502e-06,0.011962265513510633
left_right,5,elbow_alignment,2.136885912655019e-06,4.5718876496161426e-06,0.011962265513510633
left_right,5,elbow_height_relative,0.0,0.0,0.011962265513510633
left_right,5,elevation_angle,-3.8018671740615295e-05,0.0001704885436391721,0.011962265513510633
left_right,5,forward_position,0.0007819680098567464,0.0006530105486049398,0.011962265513510633
left_right,5,guide_hand_vx,1.1086630014496903e-05,2.4844798392911633e-05,0.011962265513510633
left_right,5,hip_lateral_range,0.00022554546161465493,0.0004628468426541213,0.011962265513510633
left_right,5,hip_vertical_velocity_max,-0.00011262676534282804,0.00022525353068565606,0.011962265513510633
left_right,5,jerk_at_release,5.015709796258108e-06,1.0031419592516217e-05,0.011962265513510633
left_right,5,knee_bend_depth,0.0,0.0,0.011962265513510633
left_right,5,knee_extension_rate_max,0.0,0.0,0.011962265513510633
left_right,5,lateral_offset,0.0,0.0,0.011962265513510633
left_right,5,left_wrist_z_energy,0.0,0.0,0.011962265513510633
left_right,5,left_wrist_z_max,-2.4871636462704683e-06,4.974327292540937e-06,0.011962265513510633
left_right,5,left_wrist_z_mean,-2.6717105142549933e-06,5.343421028509987e-06,0.011962265513510633
left_right,5,left_wrist_z_min,-1.6823747192003594e-05,3.379325414273119e-05,0.011962265513510633
left_right,5,left_wrist_z_q25,-0.00012914454104698443,0.00022103467867686362,0.011962265513510633
left_right,5,left_wrist_z_q75,0.0,0.0,0.011962265513510633
left_right,5,left_wrist_z_range,0.00018766654263768033,0.0003354331077648211,0.011962265513510633
left_right,5,left_wrist_z_std,0.0,0.0,0.011962265513510633
left_right,5,mid_hip_z_energy,-1.9439016850263806e-06,3.887803370052761e-06,0.011962265513510633
left_right,5,mid_hip_z_max,-1.2312872330358208e-05,2.4625744660716413e-05,0.011962265513510633
left_right,5,mid_hip_z_mean,0.0,0.0,0.011962265513510633
left_right,5,mid_hip_z_min,0.0,0.0,0.011962265513510633
left_right,5,mid_hip_z_q25,-9.784312493822319e-06,1.9568624987644638e-05,0.011962265513510633
left_right,5,mid_hip_z_q75,9.36822803362089e-05,0.00013936361323230718,0.011962265513510633
left_right,5,mid_hip_z_range,0.0,0.0,0.011962265513510633
