trial_id,timestamp,model_type,n_features,feature_indices,best_params,cv_score_angle,cv_score_depth,cv_score_left_right,cv_score_combined,optuna_trials,duration_seconds
19,2026-01-28T22:08:40.514877,catboost,100,"arm_extension_angle,arm_plane_angle,elbow_alignment,elbow_height_relative,elevation_angle,guide_hand_vx,hip_vertical_velocity_max,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_std,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,peak_velocity_magnitude,release_frame,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_std,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_prep_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_mean,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,time_to_peak_velocity,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_z_release","{""iterations"": 567, ""depth"": 3, ""learning_rate"": 0.005434619158906916, ""l2_leaf_reg"": 6.075893994611405}",0.0270758495875531,0.023569943670763465,0.015851952682576446,0.022165915313631004,5,66.7
20,2026-01-28T22:12:47.288269,catboost,50,"arm_extension_angle,arm_plane_angle,forward_position,hip_vertical_velocity_max,knee_extension_rate_max,left_wrist_z_mean,left_wrist_z_q25,left_wrist_z_std,mid_hip_z_min,mid_hip_z_range,neck_z_mean,neck_z_min,neck_z_q75,neck_z_range,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_mean,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q75,right_elbow_z_range,right_hip_z_max,right_hip_z_min,right_hip_z_q75,right_hip_z_std,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_mean,right_knee_z_min,right_shoulder_z_mean,right_shoulder_z_q25,right_shoulder_z_std,right_wrist_vel_max_time,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_z_energy,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_range,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,wrist_vz_release","{""iterations"": 242, ""depth"": 10, ""learning_rate"": 0.009795205346600151, ""l2_leaf_reg"": 0.1313299272179966}",0.029700914464216174,0.018713720045337986,0.014498184274809067,0.02097093959478774,5,246.8
21,2026-01-28T22:12:47.354129,ridge,50,"arm_plane_angle,azimuth_angle,hip_vertical_velocity_max,jerk_at_release,lateral_offset,left_wrist_z_max,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_energy,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,neck_z_max,neck_z_range,release_height_relative,release_time,right_elbow_vel_mean,right_elbow_vel_prep_mean,right_elbow_z_energy,right_elbow_z_q25,right_hip_z_mean,right_hip_z_min,right_hip_z_q75,right_hip_z_std,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_max,right_knee_z_range,right_knee_z_std,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_wrist_vel_load_mean,right_wrist_vel_min,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,set_position_stability,wrist_vz_release,wrist_z_release","{""alpha"": 0.2106910730497033}",0.06425931201533776,0.07572846542948798,0.053552974056325996,0.06451358383371725,5,0.1
22,2026-01-28T22:13:02.721241,catboost,10,"knee_extension_rate_max,mid_hip_z_mean,neck_z_q25,right_elbow_vel_load_mean,right_elbow_z_max,right_hip_z_mean,right_hip_z_q25,right_shoulder_z_range,right_shoulder_z_std,set_position_stability","{""iterations"": 115, ""depth"": 8, ""learning_rate"": 0.009794345938095306, ""l2_leaf_reg"": 0.9697545940792873}",0.03166205637949947,0.018834051312084023,0.014491929298015883,0.021662678996533125,5,15.4
23,2026-01-28T22:13:42.034754,catboost,75,"acceleration_at_release,arm_plane_angle,elbow_alignment,elbow_height_relative,elevation_angle,guide_hand_vx,hip_lateral_range,jerk_at_release,knee_bend_depth,knee_extension_rate_max,left_wrist_z_energy,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_mean,neck_z_min,neck_z_q75,neck_z_range,peak_velocity_magnitude,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_min,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_min,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_std,right_knee_z_energy,right_knee_z_min,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_min,right_shoulder_z_q75,right_shoulder_z_std,right_wrist_vel_max,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_range,right_wrist_vel_std,right_wrist_z_max,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,set_point_height,velocity_magnitude_release,wrist_snap_angle,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release","{""iterations"": 617, ""depth"": 4, ""learning_rate"": 0.00676044895311144, ""l2_leaf_reg"": 19.849377631794834}",0.024174933765812798,0.019705816820882675,0.015173425975000213,0.01968472552056523,5,39.3
24,2026-01-28T22:13:55.781979,lightgbm,75,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,forward_position,hip_vertical_velocity_max,jerk_at_release,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,mid_hip_z_energy,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_z_energy,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_range,right_hip_z_min,right_hip_z_q75,right_hip_z_std,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_energy,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_shoulder_z_energy,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,shoulder_rotation,velocity_magnitude_release,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_y_release,wrist_z_release","{""n_estimators"": 147, ""num_leaves"": 21, ""learning_rate"": 0.00706707551113179, ""subsample"": 0.5481470713418879, ""colsample_bytree"": 0.541884848858657, ""reg_alpha"": 0.00027204148432831746, ""reg_lambda"": 0.00012920497247427678, ""min_child_samples"": 40}",0.02593724544091246,0.01819722888957484,0.01574883116424436,0.01996110183157722,5,13.7
25,2026-01-28T22:13:55.831620,ridge,20,"forward_position,left_wrist_z_mean,left_wrist_z_q25,neck_z_max,neck_z_std,right_elbow_vel_max_time,right_elbow_z_max,right_elbow_z_min,right_elbow_z_q25,right_knee_vel_load_mean,right_knee_vel_max_time,right_knee_vel_prop_mean,right_knee_z_min,right_knee_z_q75,right_wrist_vel_load_mean,right_wrist_vel_mean,right_wrist_vel_prep_mean,right_wrist_vel_release_mean,right_wrist_z_min,shoulder_rotation","{""alpha"": 14.22786263415978}",0.13847040259554347,0.0274559296123018,0.02401395929789106,0.06331343050191211,5,0.0
26,2026-01-28T22:13:55.877184,ridge,10,"elevation_angle,guide_hand_vx,neck_z_q75,right_elbow_vel_max,right_elbow_vel_mean,right_hip_z_max,right_knee_z_range,right_shoulder_z_range,right_wrist_z_q75,wrist_snap_angle","{""alpha"": 0.46201991404892273}",0.16324991829184385,0.04986055888847978,0.02276925379939378,0.07862657699323915,5,0.0
27,2026-01-28T22:15:11.325716,xgboost,100,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elevation_angle,forward_position,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_max,neck_z_mean,neck_z_q25,neck_z_q75,neck_z_range,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_mean,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q75,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_range,right_wrist_z_std,set_point_height,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_x_release,wrist_y_release","{""n_estimators"": 263, ""max_depth"": 8, ""learning_rate"": 0.018257762431340866, ""subsample"": 0.6938331426328919, ""colsample_bytree"": 0.6677231033192468, ""reg_alpha"": 0.036822275376293984, ""reg_lambda"": 8.678717897150548, ""min_child_weight"": 11}",0.025742353635656877,0.021975992989254286,0.017327080368671532,0.0216818089978609,5,75.4
28,2026-01-28T22:15:40.166731,lightgbm,20,"elevation_angle,jerk_at_release,knee_extension_rate_max,left_wrist_z_energy,left_wrist_z_mean,left_wrist_z_q25,mid_hip_z_max,neck_z_range,peak_velocity_magnitude,release_frame,right_elbow_vel_load_mean,right_elbow_vel_max_time,right_elbow_z_mean,right_knee_vel_load_mean,right_knee_vel_std,right_knee_z_range,right_shoulder_z_min,right_wrist_vel_mean,right_wrist_z_q75,velocity_magnitude_release","{""n_estimators"": 445, ""num_leaves"": 25, ""learning_rate"": 0.014840383681993601, ""subsample"": 0.6311423336426135, ""colsample_bytree"": 0.7956641857754387, ""reg_alpha"": 0.003548582375812222, ""reg_lambda"": 0.00016539532623922139, ""min_child_samples"": 37}",0.033612676697864746,0.024235219922782738,0.018134121546374744,0.02532733938900741,5,28.8
29,2026-01-28T22:16:23.650251,lightgbm,20,"knee_bend_depth,left_wrist_z_mean,left_wrist_z_q25,left_wrist_z_std,mid_hip_z_max,neck_z_max,release_height_relative,right_elbow_vel_mean,right_elbow_vel_prep_mean,right_knee_vel_mean,right_knee_vel_prop_mean,right_knee_z_energy,right_knee_z_max,right_shoulder_z_mean,right_wrist_vel_load_mean,right_wrist_vel_std,right_wrist_z_energy,set_position_stability,velocity_magnitude_release,wrist_vy_release","{""n_estimators"": 702, ""num_leaves"": 47, ""learning_rate"": 0.005594507259115471, ""subsample"": 0.6620411569807013, ""colsample_bytree"": 0.6689208736323775, ""reg_alpha"": 0.1366291056249157, ""reg_lambda"": 0.00023845962622656542, ""min_child_samples"": 15}",0.022774214065973325,0.029144198313139774,0.019201514080171688,0.02370664215309493,5,43.5
30,2026-01-28T22:16:23.699657,ridge,20,"elbow_height_relative,knee_extension_rate_max,neck_z_std,release_time,right_elbow_z_energy,right_elbow_z_range,right_hip_z_energy,right_hip_z_q25,right_knee_vel_range,right_knee_z_energy,right_knee_z_mean,right_knee_z_min,right_knee_z_q75,right_shoulder_z_q25,right_wrist_vel_max,right_wrist_vel_prop_mean,right_wrist_z_q25,right_wrist_z_q75,set_point_height,velocity_magnitude_release","{""alpha"": 0.00043694745438517735}",0.041361120164695446,0.024861971835817964,0.027153624631777732,0.031125572210763713,5,0.0
31,2026-01-28T22:21:41.200802,catboost,50,"acceleration_at_release,arm_extension_angle,arm_plane_angle,elbow_alignment,elbow_height_relative,lateral_offset,left_wrist_z_energy,left_wrist_z_q25,left_wrist_z_std,mid_hip_z_max,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_std,right_elbow_vel_max,right_elbow_vel_mean,right_elbow_vel_std,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_range,right_hip_z_mean,right_hip_z_q75,right_knee_vel_load_mean,right_knee_vel_max_time,right_knee_z_mean,right_knee_z_q25,right_knee_z_q75,right_knee_z_std,right_shoulder_z_mean,right_shoulder_z_q75,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,velocity_magnitude_release,wrist_x_release,wrist_z_release","{""iterations"": 269, ""depth"": 10, ""learning_rate"": 0.008055813018268678, ""l2_leaf_reg"": 2.872045414225626}",0.028785010061504718,0.01849633522005287,0.01473914216786995,0.020673495816475845,5,317.5
32,2026-01-28T22:26:40.762583,catboost,50,"arm_plane_angle,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_q25,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_std,neck_z_max,neck_z_q25,release_frame,release_height_relative,right_elbow_vel_load_mean,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_release_mean,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_std,right_hip_z_energy,right_hip_z_std,right_knee_vel_min,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_q25,right_knee_z_range,right_shoulder_z_q25,right_shoulder_z_q75,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_mean,right_wrist_vel_release_mean,right_wrist_z_energy,set_point_height,set_position_stability,shoulder_elevation_rate,time_to_peak_velocity,velocity_magnitude_release,wrist_vy_release,wrist_x_release,wrist_y_release,wrist_z_release","{""iterations"": 241, ""depth"": 9, ""learning_rate"": 0.06584984620238389, ""l2_leaf_reg"": 0.6459958138387154}",0.03194231030058401,0.01861587316019078,0.015309686566433948,0.021955956675736243,5,299.6
33,2026-01-28T22:27:17.980075,lightgbm,50,"arm_extension_angle,forward_position,hip_lateral_range,knee_bend_depth,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_q25,neck_z_q75,release_frame,release_height_relative,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_prep_mean,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_std,right_hip_z_max,right_hip_z_q25,right_hip_z_q75,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max_time,right_knee_vel_std,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_shoulder_z_energy,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_std,right_wrist_vel_release_mean,right_wrist_z_energy,right_wrist_z_range,set_point_height,shoulder_elevation_rate,shoulder_rotation,velocity_magnitude_release,wrist_vy_release,wrist_x_release,wrist_y_release","{""n_estimators"": 660, ""num_leaves"": 34, ""learning_rate"": 0.005524500260399258, ""subsample"": 0.6425964347445301, ""colsample_bytree"": 0.542594085700467, ""reg_alpha"": 2.378765712865897, ""reg_lambda"": 5.937533067326608, ""min_child_samples"": 38}",0.024737313235806906,0.02105076688684521,0.01681620660598221,0.020868095576211443,5,37.2
34,2026-01-28T22:27:59.946978,xgboost,30,"acceleration_at_release,hip_vertical_velocity_max,jerk_at_release,neck_z_energy,neck_z_max,neck_z_min,neck_z_q75,neck_z_range,release_frame,right_elbow_vel_std,right_elbow_z_q75,right_hip_z_mean,right_hip_z_q25,right_hip_z_q75,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_prep_mean,right_knee_vel_release_mean,right_knee_z_mean,right_knee_z_min,right_knee_z_range,right_wrist_vel_load_mean,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_z_max,right_wrist_z_min,set_position_stability,velocity_magnitude_release,wrist_vx_release,wrist_vz_release","{""n_estimators"": 317, ""max_depth"": 9, ""learning_rate"": 0.013629916963723414, ""subsample"": 0.5968567593367713, ""colsample_bytree"": 0.5551566625263002, ""reg_alpha"": 6.479633427806723, ""reg_lambda"": 2.1146391027962057, ""min_child_weight"": 18}",0.02370211225792186,0.027763613526760374,0.015723386510194847,0.022396370764959025,5,42.0
35,2026-01-28T22:28:00.025724,ridge,10,"guide_hand_vx,left_wrist_z_range,neck_z_max,neck_z_min,right_elbow_vel_release_mean,right_elbow_z_max,right_hip_z_mean,right_knee_z_q25,right_knee_z_std,wrist_y_release","{""alpha"": 0.0006853105358132073}",0.05633268359127001,0.03464448376624289,0.022378725390261648,0.03778529758259152,5,0.1
36,2026-01-28T22:28:00.107525,ridge,20,"forward_position,lateral_offset,mid_hip_z_q75,neck_z_mean,neck_z_q25,neck_z_q75,right_elbow_z_q75,right_knee_vel_max_time,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_z_q25,right_shoulder_z_q75,right_wrist_vel_load_mean,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_vel_std,right_wrist_z_min,right_wrist_z_q75,wrist_snap_angle,wrist_z_release","{""alpha"": 61.913235600227246}",0.07291186835848183,0.028174469968654053,0.01686849564779238,0.03931827799164275,5,0.1
37,2026-01-28T22:28:54.283367,xgboost,50,"arm_extension_angle,elbow_alignment,hip_lateral_range,left_wrist_z_mean,left_wrist_z_std,mid_hip_z_range,neck_z_energy,neck_z_mean,neck_z_min,peak_velocity_magnitude,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_min,right_elbow_z_std,right_hip_z_mean,right_hip_z_min,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_max_time,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_q25,right_shoulder_z_range,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_vel_std,right_wrist_z_max,right_wrist_z_min,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,shoulder_elevation_rate,wrist_snap_angle","{""n_estimators"": 450, ""max_depth"": 6, ""learning_rate"": 0.02241316000407881, ""subsample"": 0.574589082726054, ""colsample_bytree"": 0.9101389679097075, ""reg_alpha"": 0.004044083909389058, ""reg_lambda"": 0.7868102075622181, ""min_child_weight"": 17}",0.021173590768888965,0.03562242463980468,0.017435304531520143,0.024743773313404594,5,54.2
38,2026-01-28T22:30:46.659512,xgboost,100,"arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_min,mid_hip_z_range,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,release_frame,release_height_relative,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q75,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_position_stability,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_y_release","{""n_estimators"": 535, ""max_depth"": 7, ""learning_rate"": 0.0061025375745440355, ""subsample"": 0.7379334893801235, ""colsample_bytree"": 0.6173178574143472, ""reg_alpha"": 0.04435368067384254, ""reg_lambda"": 0.00032523716790952003, ""min_child_weight"": 4}",0.02338324546975265,0.03401835019830767,0.018573082123422624,0.025324892597160985,5,112.4
